ts,rate
1778630400000,-2.33889864554e-05
1778659200000,-8.25317298518e-05
1778688000000,5.50545735669e-05
1778716800000,-1.13473360449e-05
1778745600000,3.7316643992e-05
1778774400000,-2.26625791048e-05
1778803200000,1.3230874387e-06
1778832000000,3.46953537663e-05
1778860800000,0.0001
1778889600000,0.0001
1778918400000,9.84310018307e-05
1778947200000,0.0001
1778976000000,5.52610118604e-05
1779004800000,4.29055184968e-05
1779033600000,0.0001
1779062400000,3.25173231489e-05
1779091200000,0.0001
1779120000000,-1.84739436311e-05
1779148800000,-2.7765107144e-06
1779177600000,-2.8773167463e-06
1779206400000,9.96114133886e-05
1779235200000,6.34567904977e-05
1779264000000,0.0001
1779292800000,2.2493956029e-06
1779321600000,0.0001
1779350400000,5.83055265487e-05
1779379200000,0.0001
1779408000000,0.0001
1779436800000,3.55225348743e-05
1779465600000,4.12841466588e-05
1779494400000,0.0001
1779523200000,0.0001
1779552000000,-7.02786413661e-05
1779580800000,0.0001
1779609600000,2.62425859257e-05
1779638400000,5.9597547048e-05
1779667200000,5.3953415793e-06
1779696000000,1.34034557782e-05
1779724800000,7.83940488713e-05
1779753600000,5.90019788079e-05
1779782400000,4.49081397598e-05
1779811200000,4.07127782431e-05
1779840000000,-1.38849592229e-05
1779868800000,8.746784721e-06
1779897600000,0.0001
1779926400000,6.91616479506e-05
1779955200000,1.8552291278e-05
1779984000000,0.0001
1780012800000,6.07301532077e-05
1780041600000,0.0001
1780070400000,3.43916285793e-05
1780099200000,4.79993728626e-05
1780128000000,9.63412990112e-05
1780156800000,4.62041442678e-05
1780185600000,5.01016684949e-05
1780214400000,3.52548208936e-05
1780243200000,8.62842933921e-05
1780272000000,-5.8132590059e-06
1780300800000,0.0001
1780329600000,0.0001
1780358400000,0.0001
1780387200000,6.88945841489e-05
1780416000000,6.64981427508e-05
1780444800000,4.52580645048e-05
1780473600000,-5.275128181e-07
1780502400000,4.76349078852e-05
1780531200000,1.67168779261e-05
1780560000000,-4.181773755e-05
1780588800000,3.24911876394e-05
1780617600000,-2.67528806328e-05
1780646400000,-2.78012340648e-05
1780675200000,-3.23643081204e-05
1780704000000,-8.8249917136e-06
1780732800000,-6.0041373399e-05
1780761600000,-1.2811369079e-06
1780790400000,-8.15247487305e-05
1780819200000,-0.0001391614218552
1780848000000,8.18804141546e-05
1780876800000,1.43032927165e-05
1780905600000,-5.9242110783e-06
1780934400000,-2.68027149656e-05
1780963200000,-7.46051578188e-05
1780992000000,0.0001
1781020800000,4.7232705204e-06
1781049600000,0.0001
1781078400000,5.07469466916e-05
1781107200000,-2.2369484214e-05
1781136000000,-4.95614467114e-05
1781164800000,-2.09636170088e-05
1781193600000,5.50557989719e-05
1781222400000,0.0001
1781251200000,1.61314823577e-05
1781280000000,2.755075219e-06
1781308800000,0.0001
1781337600000,2.07842156866e-05
1781366400000,2.39402911739e-05
1781395200000,8.74042513333e-05
1781424000000,0.0001
1781452800000,0.0001
1781481600000,2.04622721131e-05
1781510400000,0.0001
1781539200000,7.94183649003e-05
1781568000000,-1.87709215407e-05
1781596800000,-1.11651306135e-05
1781625600000,0.0001
1781654400000,0.0001
1781683200000,0.0001
1781712000000,-0.0001017133897188
1781740800000,2.83031915932e-05
1781769600000,3.15367180211e-05
1781798400000,4.36528657316e-05
1781827200000,8.46557223882e-05
1781856000000,3.72453744749e-05
1781884800000,4.32137075759e-05
1781913600000,-3.03750895161e-05
1781942400000,7.72100399418e-05
1781971200000,4.75773947118e-05
1782000000000,6.08253145818e-05
1782028800000,-3.96838490341e-05
1782057600000,5.11963067436e-05
1782086400000,3.27959072105e-05
1782115200000,0.0001
1782144000000,0.0001
1782172800000,-2.33773524918e-05
1782201600000,5.42242955778e-05
1782230400000,-3.8135713471e-06
1782259200000,4.96690611258e-05
1782288000000,-5.3133469924e-05
1782316800000,-2.62090707103e-05
1782345600000,3.68656632613e-05
1782374400000,-2.137038164e-05
1782403200000,1.86905408057e-05
1782432000000,2.05745197404e-05
1782460800000,3.2488020876e-06
1782489600000,4.82873296653e-05
1782518400000,3.3310011798e-06
1782547200000,1.15001579865e-05
1782576000000,3.93589829455e-05
1782604800000,5.82518199021e-05
1782633600000,5.09714736549e-05
1782662400000,-7.35751933725e-05
1782691200000,-4.01754044273e-05
1782720000000,6.28991640751e-05
1782748800000,6.40564250193e-05
1782777600000,6.00331190239e-05
1782806400000,4.94930914015e-05
1782835200000,-2.78928400642e-05
1782864000000,4.95613977316e-05
1782892800000,7.65340715542e-05
1782921600000,7.38598994164e-05
1782950400000,8.28014025413e-05
1782979200000,7.77543811408e-05
1783008000000,6.18749664174e-05
1783036800000,8.02647810065e-05
1783065600000,5.60845123198e-05
1783094400000,5.76560885506e-05
1783123200000,9.99632306279e-05
1783152000000,0.0001
1783180800000,9.23638047878e-05
1783209600000,5.67692891975e-05
1783238400000,8.67779952979e-05
1783267200000,9.7674114399e-06
1783296000000,0.0001
1783324800000,0.0001
1783353600000,2.83054624754e-05
1783382400000,0.0001
1783411200000,5.1102961239e-06
1783440000000,2.38345511034e-05
1783468800000,-8.8161886938e-06
1783497600000,6.98761534283e-05
1783526400000,-4.5733280032e-06
1783555200000,3.93696790822e-05
1783584000000,-2.5101019237e-06
1783612800000,-8.4963563877e-06
1783641600000,3.98243897074e-05
1783670400000,0.0001
1783699200000,4.40261584039e-05
1783728000000,0.0001
1783756800000,0.0001
1783785600000,1.60135365363e-05
1783814400000,8.95405199167e-05
1783843200000,-2.5347487029e-06
1783872000000,3.96129036838e-05
1783900800000,-3.3777075256e-06
1783929600000,4.76154297878e-05
1783958400000,9.25515329718e-05
1783987200000,-1.82830940312e-05
1784016000000,4.53346391542e-05
1784044800000,6.50425606133e-05
1784073600000,0.0001
1784102400000,0.0001
1784131200000,0.0001
1784160000000,0.0001
1784188800000,0.0001
1784217600000,8.0860426329e-05
1784246400000,0.0001
1784275200000,1.3940260397e-05
1784304000000,7.74223630081e-05
1784332800000,7.04331576032e-05
1784361600000,0.0001
1784390400000,7.89607997893e-05
1784419200000,4.38541592442e-05
1784448000000,0.0001
1784476800000,0.0001
1784505600000,4.09418798857e-05
1784534400000,7.31095679215e-05
1784563200000,6.44417397395e-05
1784592000000,0.0001
1784620800000,0.0001
1784649600000,0.0001
1784678400000,2.9805834525e-05
1784707200000,2.62508416039e-05
1784736000000,0.0001
