ts,rate
1781136000000,7.28976185649e-05
1781164800000,0.0001
1781193600000,0.0001
1781222400000,7.21703294671e-05
1781251200000,-5.12072789097e-05
1781280000000,8.7231798591e-05
1781308800000,-7.3788115399e-06
1781337600000,6.75548300684e-05
1781366400000,0.0001
1781395200000,-0.0001150770785771
1781424000000,-0.000162262374985
1781452800000,-8.04048487725e-05
1781481600000,0.0001
1781510400000,0.0001
1781539200000,9.86529216223e-05
1781568000000,-7.21770391826e-05
1781596800000,-0.0001154130951615
1781625600000,-7.92083463108e-05
1781654400000,-5.47366105635e-05
1781683200000,1.54486253107e-05
1781712000000,5.21689144741e-05
1781740800000,-6.58286317506e-05
1781769600000,5.61173401805e-05
1781798400000,0.0001
1781827200000,0.0001
1781856000000,4.31129114862e-05
1781884800000,3.1703176032e-05
1781913600000,1.71268850611e-05
1781942400000,5.73141018857e-05
1781971200000,-8.9964304816e-05
1782000000000,-2.18882370613e-05
1782028800000,-1.0949508272e-05
1782057600000,-8.09205242311e-05
1782086400000,-5.338373752e-05
1782115200000,0.0001
1782144000000,-1.86753383393e-05
1782172800000,-0.0002398121865982
1782201600000,6.56908760452e-05
1782230400000,-1.24464113586e-05
1782259200000,-0.0001741900285275
1782288000000,0.0001
1782316800000,-6.73003842218e-05
1782345600000,-8.90540093333e-05
1782374400000,-2.8628670057e-06
1782403200000,-4.22005637141e-05
1782432000000,1.3423780131e-06
1782460800000,-1.56722543302e-05
1782489600000,0.0001
1782518400000,-3.07130326779e-05
1782547200000,0.0001
1782576000000,-5.48868256219e-05
1782604800000,-0.0001601218674317
1782633600000,-0.0001489817079447
1782662400000,-8.43226224914e-05
1782691200000,-0.000134772922822
1782720000000,7.01950613858e-05
1782748800000,-5.09346356618e-05
1782777600000,0.0001
1782806400000,-0.0001366450822726
1782835200000,1.00127362037e-05
1782864000000,9.77349935375e-05
1782892800000,0.0001
1782921600000,0.0001
1782950400000,-1.8800759894e-05
1782979200000,0.0001
1783008000000,0.0001
1783036800000,0.0001
1783065600000,0.0001
1783094400000,0.0001
1783123200000,0.0001
1783152000000,0.0001
1783180800000,0.0001
1783209600000,9.96069525947e-05
1783238400000,9.42992647271e-05
1783267200000,0.0001
1783296000000,0.0001
1783324800000,8.83740353427e-05
1783353600000,0.0001
1783382400000,0.0001
1783411200000,0.0001
1783440000000,7.47483359661e-05
1783468800000,8.36847666e-05
1783497600000,2.730035326e-07
1783526400000,6.75079698024e-05
1783555200000,0.0001
1783584000000,0.0001
1783612800000,5.18300569293e-05
1783641600000,3.78335503266e-05
1783670400000,0.0001
1783699200000,-0.0001867151783944
1783728000000,-2.6847188827e-05
1783756800000,-9.11915625721e-05
1783785600000,-6.46391143031e-05
1783814400000,-8.59825101186e-05
1783843200000,-0.0001166578581497
1783872000000,0.0001
1783900800000,-7.86883169953e-05
1783929600000,-7.82659683966e-05
1783958400000,7.85776626063e-05
1783987200000,2.34590800092e-05
1784016000000,0.0001
1784044800000,4.73213032104e-05
1784073600000,8.82880445264e-05
1784102400000,5.76366173074e-05
1784131200000,-2.5568460819e-06
1784160000000,-5.0503767676e-05
1784188800000,5.67635028415e-05
1784217600000,0.0001
1784246400000,8.161701584e-07
1784275200000,-0.0001791797701155
1784304000000,3.76156185068e-05
1784332800000,0.0001
1784361600000,0.0001
1784390400000,-2.3093654673e-05
1784419200000,-1.70355747781e-05
1784448000000,0.0001
1784476800000,0.0001
1784505600000,0.0001
1784534400000,-5.61272817844e-05
1784563200000,-8.69127336286e-05
1784592000000,0.0001
1784620800000,0.0001
